index,id,mandate_m,usage,pred,score0,score1
1250,@1418585218714374147,0,eval,0,3.0805392,-3.229302
407,@1421568552725843970,0,eval,0,3.041999,-3.2453325
349,@1471366725291577347,0,eval,0,2.979786,-3.1515713
416,@1456024640405524485,1,eval,1,-2.7997568,3.056904
310,@1432871075411632130,0,eval,0,3.0696638,-3.2209601
1200,@1414601841686597634,0,eval,0,3.0541503,-3.2294972
845,@1495310873090527243,1,eval,0,2.05544,-2.0713568
770,@1471957309672734725,1,eval,1,-2.824817,3.070255
3285,@1442586842038210563,0,eval,1,-2.191732,2.4865773
816,@1489758211741786114,0,eval,0,3.0652106,-3.286435
294,@1445537509014794250,0,eval,0,3.0516,-3.2551708
3189,@1420357979413565447,1,eval,1,-2.776328,3.0244865
2358,@1436404182056046594,0,eval,0,3.0657227,-3.2240527
3021,@1480694949171679232,1,eval,1,-2.8047416,3.0491426
1643,@1418417179259670529,1,eval,1,-2.8374622,3.058348
2858,@1458287407472709633,0,eval,0,3.0619004,-3.234466
12,@1425793376016904193,0,eval,0,3.0661569,-3.2507756
121,@1423283179796893707,1,eval,1,-2.6588767,2.9210346
1186,@1473300250966298625,0,eval,0,3.06461,-3.2607481
2393,@1433039150639312901,0,eval,0,3.0618126,-3.2167687
2015,@1453934719263854599,0,eval,0,3.0350041,-3.2179248
2089,@1452063410963759107,1,eval,0,3.0837193,-3.2556674
2771,@1423335021067255812,0,eval,0,3.05021,-3.205397
2414,@1473431412392878080,0,eval,1,-2.805697,3.0299113
1548,@1446499516832632835,1,eval,1,-2.8154218,3.0248141
2762,@1441059085642764288,0,eval,0,2.9352803,-3.0819423
1861,@1422937472565133313,0,eval,0,3.0601351,-3.2592628
2830,@1434482335752368137,1,eval,1,-0.7172237,0.9902486
819,@1480065978004168704,0,eval,0,3.0845282,-3.2626312
801,@1429809331814424576,0,eval,0,3.0838873,-3.2746446
1222,@1483089929333014528,0,eval,0,3.0909321,-3.3008997
1864,@1428111824180887560,1,eval,1,-1.6194867,1.6996799
3389,@1473464971577241612,0,eval,0,3.0813975,-3.2674325
1501,@1480097655913168896,0,eval,0,2.7283018,-2.94973
2281,@1477054907681320962,0,eval,0,3.0696788,-3.2492855
1917,@1432296380593287171,1,eval,1,-2.8182242,3.0543225
1214,@1463658691643719685,0,eval,1,-2.6688836,2.8516948
88,@1467633673830686724,1,eval,1,-2.8289673,3.0575097
2887,@1439951319880589313,0,eval,0,3.040668,-3.2387338
3272,@1417579805315411968,0,eval,0,3.058606,-3.2536638
2474,@1448924250635595779,0,eval,0,3.0633497,-3.2268794
962,@1456416855044890624,0,eval,0,3.0740762,-3.2741394
1694,@1440997203636539394,0,eval,0,2.9953396,-3.1473124
3488,@1415404515508072450,0,eval,0,1.3769959,-1.4779947
680,@1455566752557977604,0,eval,0,3.032738,-3.155204
715,@1483400342561828866,0,eval,0,3.0469196,-3.2209747
2228,@1451679468200804362,1,eval,1,-2.8373005,3.0816956
2883,@1419687685971529729,1,eval,1,-2.808549,2.999119
103,@1473882403064225793,0,eval,0,3.026509,-3.1862571
606,@1472063196555096064,0,eval,0,3.0368533,-3.1920002
1107,@1468132221311725571,0,eval,0,3.0384614,-3.2267327
1518,@1466132875099656199,0,eval,0,3.0794709,-3.2264907
2513,@1441578187931021320,0,eval,0,3.000037,-3.1851447
681,@1461822639287197700,0,eval,0,3.0228693,-3.1860971
1474,@1465000190452981765,0,eval,0,3.0575368,-3.2140465
2948,@1471650380119298052,0,eval,0,2.4560592,-2.4710188
716,@1414909598390161414,0,eval,0,1.3976642,-1.2811996
769,@1441336659316916236,1,eval,1,-2.8187873,3.0696309
2674,@1438814312332595208,0,eval,0,3.017445,-3.2091906
2907,@1442693803186409475,0,eval,1,-1.8012056,1.9938107
1600,@1426552501684346887,0,eval,0,3.0027556,-3.2031887
3092,@1458156472618131466,0,eval,0,3.0840528,-3.258777
3138,@1491776828608024581,0,eval,0,3.0663483,-3.2752204
3096,@1411028923798851584,0,eval,0,3.0910003,-3.2854583
398,@1433118363245588482,1,eval,1,-2.799308,3.034881
252,@1411658329940692993,0,eval,0,2.9574454,-3.1870317
2742,@1449014810004361237,1,eval,1,-2.8025029,3.0430012
1695,@1476672117810864129,0,eval,0,2.8259015,-2.9334729
221,@1472614336820498433,0,eval,0,3.043072,-3.2394836
1951,@1432952812103553027,0,eval,0,3.064594,-3.26015
1786,@1429657024825069568,0,eval,0,1.4226493,-1.2224487
2487,@1419000223234469888,0,eval,0,2.9759862,-3.1808376
1093,@1462031548895612935,1,eval,1,-2.8285062,3.0714865
3436,@1419049261644193792,0,eval,0,3.0698802,-3.2440913
2125,@1436223504668528664,1,eval,1,-1.1207643,1.2648529
794,@1492147866416132100,0,eval,1,-2.1202064,2.3518274
1260,@1450787846650937344,0,eval,0,3.0633633,-3.2579315
334,@1415716933643771909,1,eval,0,3.0802944,-3.25093
658,@1410524626254499843,1,eval,1,-2.7561848,2.967727
3321,@1470431928927113217,1,eval,1,-2.8263624,3.0728326
470,@1434221277024190466,1,eval,1,-2.590104,2.8296442
2413,@1428477504512315400,0,eval,0,3.0699627,-3.2603517
1177,@1476382038479491076,0,eval,0,3.055995,-3.1970894
212,@1478008141136678917,0,eval,0,3.0626504,-3.2817347
3363,@1412522475561402383,0,eval,0,2.9967537,-3.1639628
3173,@1451531652564459579,1,eval,0,2.3927906,-2.575123
165,@1435098413729607684,0,eval,0,3.0531623,-3.2204633
406,@1444993211513122816,0,eval,0,2.9934716,-3.1217816
1449,@1475306210257780737,0,eval,0,2.9902906,-3.1706119
2773,@1445343132523114502,0,eval,1,-2.739631,2.9545977
1857,@1472246343913590791,0,eval,0,3.0873234,-3.2604978
2438,@1481639183202459648,0,eval,0,3.0592825,-3.2684515
2249,@1461475419576680454,0,eval,0,3.0385354,-3.2053702
3264,@1449051197218988032,1,eval,1,-2.8044677,3.021841
677,@1419373249662750728,0,eval,0,3.0708654,-3.2173305
605,@1441180486252961800,0,eval,0,3.0657058,-3.242731
1234,@1490838781997506567,0,eval,0,3.0693076,-3.2509944
2024,@1492155957140508680,0,eval,0,3.0810807,-3.237328
10,@1445896165287870464,1,eval,1,-2.8350375,3.0793362
1340,@1457878827930112007,0,eval,0,3.061795,-3.2429821
1912,@1441394255440666626,0,eval,0,3.060094,-3.255932
1544,@1446215434374561834,0,eval,0,3.0551796,-3.217704
717,@1428425689829715979,1,eval,1,-2.7936397,3.027449
1182,@1418274106944851969,0,eval,0,3.0260682,-3.2079418
59,@1468694590471376897,1,eval,0,2.7254574,-2.7859998
2175,@1433505835536158742,0,eval,0,3.0660605,-3.2427332
1688,@1431879491861639170,1,eval,1,-2.8159444,3.0412595
742,@1479365458382004228,0,eval,1,-2.600784,2.8459928
346,@1453329232164229133,0,eval,0,3.081693,-3.282248
3209,@1436191887271022598,1,eval,1,-2.8077807,3.0555966
2023,@1433852225928011778,0,eval,0,2.965373,-3.1639407
2882,@1418606911931371523,0,eval,0,3.029073,-3.1902149
913,@1477256227365265410,0,eval,0,2.3555305,-2.499338
66,@1420141887948738560,0,eval,0,3.0358968,-3.2004857
921,@1444127759450742787,0,eval,0,2.2504842,-2.3740568
899,@1461708605506428929,0,eval,0,3.00654,-3.2143867
36,@1494162196766474240,0,eval,0,1.1477075,-1.0357205
732,@1474997509382574080,0,eval,0,2.980079,-3.1820717
62,@1446186692491292673,0,eval,0,3.0490339,-3.2254431
743,@1419006749999341570,0,eval,0,3.0135453,-3.1424234
3040,@1446956255873052672,0,eval,0,3.0046155,-3.1449306
849,@1437847552930553862,1,eval,1,-2.8276613,3.0814025
3445,@1429844013247614979,0,eval,0,3.0857954,-3.2609541
712,@1492030682419372071,0,eval,0,3.0755234,-3.2562227
3459,@1484643571059757057,1,eval,1,-2.8305094,3.0761135
3460,@1472416541115256833,0,eval,0,3.0686586,-3.2495012
803,@1434140607690248201,0,eval,0,3.0595887,-3.254588
980,@1463418386390700032,0,eval,0,3.0742376,-3.2835171
2055,@1444565250246733826,0,eval,0,3.0838792,-3.2832212
1855,@1437391438745153540,0,eval,0,3.0763285,-3.2525296
131,@1425068072898007040,0,eval,0,2.9851534,-3.1673353
2544,@1462865819210170370,0,eval,0,3.0415947,-3.2440832
1778,@1425854330297479182,0,eval,0,3.0301745,-3.2007768
1390,@1444530220044804097,0,eval,0,3.0351536,-3.1677458
1167,@1469378091747270668,0,eval,0,3.0525162,-3.2128925
3212,@1433040381650907141,1,eval,1,-2.8099477,3.0619211
564,@1442663204274978822,0,eval,0,3.075686,-3.2823741
1450,@1444389959943733256,0,eval,0,3.0659578,-3.2427027
352,@1482307434635206662,0,eval,0,3.0677555,-3.2539499
2385,@1444420115701796867,0,eval,0,2.1784775,-2.214672
2986,@1440369494862405640,0,eval,0,3.090812,-3.2749825
2930,@1474065376208031744,0,eval,0,3.0792768,-3.259408
2854,@1436287498930380801,0,eval,0,3.0798547,-3.282283
2703,@1417832860430606338,0,eval,0,2.5184689,-2.718902
1410,@1422910162831122432,0,eval,0,3.0294812,-3.2063572
2286,@1479305655802634241,0,eval,0,3.056699,-3.2284944
486,@1426564928400498693,0,eval,0,3.0355718,-3.257942
2114,@1482742733462810627,0,eval,1,-2.8221803,3.0587065
1128,@1443302744325033990,0,eval,0,3.073548,-3.2663157
3146,@1457808585803632642,1,eval,1,-2.8256385,3.0695212
2368,@1485976060051312648,1,eval,1,-2.8192387,3.0709913
2273,@1423054918336892936,0,eval,0,2.7521772,-2.9300845
167,@1472226586938290185,0,eval,0,2.9974093,-3.1482213
2394,@1492320884484296705,1,eval,1,-2.8181102,3.0458064
1377,@1423735295262986243,1,eval,1,-2.8167603,3.066245
462,@1432832410446663680,0,eval,0,1.6568173,-1.7082452
2832,@1421341718998241285,1,eval,1,-2.8235788,3.0679767
2918,@1445906205616984072,1,eval,1,-2.7939827,3.000182
469,@1411656561206910978,1,eval,1,-2.755587,3.0276692
2419,@1438095036860747781,1,eval,1,-2.837641,3.080848
269,@1435804474765840391,0,eval,0,3.0526884,-3.2122543
329,@1440335266858762249,0,eval,0,2.771431,-2.9349859
513,@1422161375728705538,0,eval,0,2.917384,-3.069935
2651,@1424897202133024768,0,eval,0,3.0597332,-3.2472625
79,@1451444381395808261,0,eval,0,3.046327,-3.2124186
3079,@1423359979830931457,0,eval,0,1.4077631,-1.3352698
584,@1421681713961263110,0,eval,0,3.0786633,-3.2498267
781,@1425426833357479936,0,eval,0,3.0071213,-3.197625
2806,@1473674179278999556,0,eval,0,0.18356478,-0.062365655
1296,@1438484623743459333,0,eval,0,2.9855618,-3.1454575
2122,@1437709658559483906,0,eval,0,3.0460234,-3.2471821
839,@1419672321481134080,0,eval,0,3.008513,-3.226378
440,@1428890942757490694,0,eval,0,3.03698,-3.1825306
2238,@1464644199442227206,0,eval,0,3.0725849,-3.2752283
2386,@1479511767269183492,0,eval,0,2.7227998,-2.8613687
1634,@1418347916889047043,1,eval,1,-2.7951612,3.0315561
720,@1418683319026393089,0,eval,0,3.0422862,-3.206412
2811,@1418638736036974597,1,eval,1,-2.8335202,3.052695
3309,@1422380020626956289,0,eval,0,3.082956,-3.2430465
2067,@1417524569804480513,0,eval,0,3.0628111,-3.220186
2425,@1495154654493216774,0,eval,0,3.080773,-3.2664673
3108,@1435512351114076163,1,eval,1,-2.5633795,2.778616
3230,@1426680935362273280,1,eval,0,2.945373,-3.076103
3431,@1456712867600814082,0,eval,0,3.063741,-3.2491071
2208,@1492953784271740935,0,eval,0,1.81618,-1.8721622
727,@1429806300209238017,1,eval,1,-2.760657,3.017492
2112,@1436374899942207495,1,eval,1,-2.7392275,2.981376
613,@1464926600391270405,0,eval,0,3.0690594,-3.258153
2599,@1465534373617356804,0,eval,0,3.0302417,-3.1721277
2388,@1445894255633842184,0,eval,0,3.0743747,-3.2667959
1040,@1437169920190545921,0,eval,0,3.0692093,-3.2584062
907,@1477301290124431361,0,eval,0,3.068248,-3.22637
1476,@1494462346265128972,0,eval,0,3.0669675,-3.2504594
987,@1412741075685490691,0,eval,0,3.0732539,-3.2751634
2512,@1419979042166427656,0,eval,0,3.066891,-3.256975
2708,@1460965665704071171,0,eval,0,3.0688004,-3.2585707
1939,@1415207159793475586,0,eval,0,2.9783976,-3.1287844
1978,@1464219217402777601,0,eval,0,3.0801194,-3.2537656
1942,@1412910187246231556,0,eval,0,2.739224,-2.8713644
2443,@1439316711388319748,1,eval,1,-2.7548232,2.9325163
973,@1416397284149977090,0,eval,0,3.069279,-3.248113
804,@1433070043961565186,0,eval,0,3.0627372,-3.2553005
32,@1423667023079424002,0,eval,0,2.9039905,-3.0688133
2926,@1473660768361013255,0,eval,0,3.0684037,-3.2324915
2517,@1423675241386037251,0,eval,0,2.9333508,-3.0906575
2655,@1423780439668400130,1,eval,1,-2.83283,3.0696332
3418,@1442124789192306690,0,eval,0,3.0705326,-3.2605267
703,@1431541065887141889,0,eval,0,3.074964,-3.2686458
316,@1456702645129801728,0,eval,0,3.0586712,-3.2671297
2606,@1478167193388929024,0,eval,0,3.0874453,-3.2776144
2173,@1415695022872137736,0,eval,0,3.0525842,-3.2407126
3080,@1461089055958081545,0,eval,0,3.0784638,-3.2505877
1174,@1436765795430944769,0,eval,0,3.0810032,-3.29534
3383,@1427775244215914498,0,eval,0,3.0549638,-3.2314134
205,@1452628477161705474,0,eval,0,2.2482328,-2.2663808
3416,@1465562564666871809,0,eval,1,-2.8030078,3.056799
1400,@1474107894123618304,0,eval,0,3.082474,-3.2809978
2877,@1448539916468727810,0,eval,0,3.0749276,-3.2537944
1440,@1442399127225110528,1,eval,1,-2.6634967,2.9073164
2270,@1436443937485606913,0,eval,1,-2.7981424,3.003304
3216,@1418956936054194178,0,eval,0,3.0854046,-3.282766
1981,@1443925122914533386,0,eval,1,-1.877788,2.0331628
3438,@1482822079703666691,0,eval,0,3.0681427,-3.2370675
2776,@1438326279971934208,0,eval,0,3.0692437,-3.2759883
1845,@1478027146312441856,0,eval,0,3.051109,-3.223264
629,@1479554388494458883,0,eval,0,3.089749,-3.2571502
2240,@1476260993105756161,0,eval,0,3.0727289,-3.2443712
1569,@1448061919290556418,0,eval,0,3.0479696,-3.2354403
1254,@1489328204523397120,0,eval,0,2.6946836,-2.7544367
562,@1425567312300716036,0,eval,0,3.0677578,-3.2539773
112,@1425092647946014722,0,eval,0,3.0911362,-3.2978606
3498,@1472170631575875589,1,eval,1,-2.83433,3.0715659
370,@1422944067709702147,0,eval,0,2.9294376,-3.08585
1297,@1418499514688749570,1,eval,1,-2.3748136,2.6170087
3461,@1457342915454271491,0,eval,0,3.0295513,-3.208842
63,@1487918322645622792,1,eval,1,-2.710419,2.9532826
1758,@1478339960327581696,0,eval,1,-0.88079333,1.1696861
1285,@1437536859328958467,0,eval,0,1.8627834,-1.8826202
3270,@1485102662794240003,0,eval,0,2.781668,-2.9067767
3478,@1475658028867375105,0,eval,0,3.0763285,-3.2407126
2669,@1433230159511900161,1,eval,1,-2.8298247,3.084418
303,@1459206354212556802,0,eval,0,3.0752954,-3.2646286
236,@1412377874254942208,0,eval,0,3.0674732,-3.2745903
1468,@1431043476339056642,1,eval,1,-2.8518815,3.085141
3025,@1415763446604259328,0,eval,0,3.038141,-3.2090664
2581,@1456604302466633730,0,eval,0,2.9848688,-3.154656
1263,@1456371849449775107,0,eval,0,3.0789902,-3.2377279
2972,@1470752054851162117,1,eval,1,-2.758836,2.9633243
3279,@1442844086076166154,0,eval,0,3.093394,-3.2904198
313,@1421078311254515718,0,eval,0,3.0801034,-3.249979
2619,@1473946166194810883,0,eval,0,3.06925,-3.217734
446,@1421961757946486790,0,eval,0,3.047705,-3.2251267
1201,@1429287834666430466,0,eval,0,3.0601673,-3.251644
599,@1466506757350600705,0,eval,0,3.0784883,-3.2398584
974,@1431373518118260755,0,eval,0,3.0583498,-3.1993692
1648,@1424698090838274051,0,eval,0,3.0957818,-3.2551057
1926,@1415435892454412293,0,eval,0,2.5221794,-2.6399868
2426,@1417396472006553600,0,eval,0,3.059698,-3.2564306
3204,@1428453224760053763,0,eval,0,3.006094,-3.1855457
1601,@1415378036497735682,1,eval,0,2.0395796,-2.1137779
1194,@1425049285914206215,1,eval,1,-2.809056,3.0746357
2391,@1464627997290516498,0,eval,0,3.0794594,-3.2764976
1322,@1448308923719630857,0,eval,0,3.0030282,-3.1391432
82,@1458903029134999559,0,eval,1,-2.2356179,2.4615047
3193,@1477648062294245383,0,eval,1,-1.4803766,1.7352384
2195,@1425016965882466304,0,eval,0,3.0763779,-3.2757018
21,@1471361625076629504,0,eval,0,3.0739129,-3.2653792
2722,@1421944058948292608,1,eval,1,-1.4076902,1.4926308
1402,@1444076815631503363,0,eval,0,2.938442,-3.0940123
291,@1486874696276533251,1,eval,1,-2.774016,3.0240772
3360,@1468909436777512962,1,eval,1,-2.7549546,3.0104036
485,@1447734529540698117,1,eval,1,-2.8144352,3.0630753
20,@1435656748598272002,0,eval,0,3.004416,-3.2267141
1772,@1439977455528382475,0,eval,0,3.0469227,-3.230756
963,@1449077948619788294,0,eval,0,1.9576619,-2.0415235
222,@1442381136982773760,0,eval,0,3.0627155,-3.2741945
1512,@1422021054827048968,0,eval,0,2.5047739,-2.5974166
778,@1456288995936280581,0,eval,0,3.0928059,-3.2406375
784,@1494595121173647360,0,eval,0,3.0544488,-3.2450426
2110,@1457092962580578315,0,eval,0,2.9629977,-3.159547
552,@1471750626199715844,0,eval,0,3.036587,-3.1887069
1292,@1469687074416738308,0,eval,0,2.1085193,-2.2900212
1675,@1472327456724029452,0,eval,0,3.0912058,-3.2834547
1654,@1461347673068511232,0,eval,0,3.0771358,-3.2634275
2625,@1479274223562641411,0,eval,0,3.080293,-3.2805014
1597,@1429811212838182912,1,eval,1,-2.8338625,3.085399
2364,@1492756176139735040,1,eval,1,-2.818576,3.0705159
1858,@1427758835909992450,0,eval,0,3.0942357,-3.2797859
2874,@1425333679425875971,1,eval,1,-2.8290186,3.0828497
1425,@1418965495261241345,0,eval,0,3.0192642,-3.2038047
296,@1445908041325428738,0,eval,0,3.0814207,-3.2916396
1689,@1486130087909109767,0,eval,0,2.4825146,-2.5643408
3041,@1473382880944529413,0,eval,0,3.0653107,-3.2547462
2660,@1475519508924465152,0,eval,0,3.0564299,-3.2455332
2100,@1439278868100263940,1,eval,1,-2.7084048,2.972801
2768,@1482435199887503360,0,eval,0,3.0917094,-3.2671342
2107,@1422998023425064960,0,eval,0,2.8457232,-2.9878533
3484,@1464786856038608900,1,eval,1,-0.15131178,0.52309364
2952,@1478720834479050752,0,eval,0,2.8078992,-2.945688
2225,@1488885569283371013,0,eval,0,3.046113,-3.2577963
47,@1439710134008102913,0,eval,0,3.0652926,-3.2395377
1157,@1474900859129667586,0,eval,0,3.0592523,-3.2508926
2341,@1429874149556695041,0,eval,0,3.0871189,-3.2805774
73,@1477799810686201856,0,eval,0,3.057669,-3.2371264
1796,@1475471434222813190,0,eval,0,3.0582228,-3.223793
1585,@1416805636298395652,0,eval,1,-2.6130655,2.8761375
999,@1448892672849108994,0,eval,0,3.0933096,-3.2968023
2005,@1417884018104745985,1,eval,1,-2.717265,2.9772086
1924,@1433414699874496513,0,eval,0,3.0603368,-3.2786374
1075,@1433144182751772677,0,eval,0,3.0550408,-3.232848
2955,@1427804261308461061,0,eval,0,3.0637782,-3.2206485
1183,@1493617633035526145,1,eval,1,-2.7461576,3.0058854
1785,@1427449361722748931,0,eval,1,-1.6289995,1.8771309
426,@1480862427055071233,1,eval,1,-2.77443,3.0035846
2682,@1420933089438494720,0,eval,0,3.0653818,-3.2617285
2382,@1444680490863271942,0,eval,0,3.0617547,-3.2613525
1092,@1459163052255940621,0,eval,0,3.0583699,-3.2718768
60,@1478782613707968516,0,eval,0,2.8267255,-2.9441407
2904,@1423401879636164610,0,eval,1,-2.851321,3.0936837
1313,@1459199996411133957,0,eval,0,3.0709493,-3.2251434
711,@1412957888306237445,0,eval,0,3.0587633,-3.2381618
2264,@1437684328998129668,0,eval,0,3.044641,-3.258742
810,@1424249041332879362,0,eval,0,3.0485988,-3.2659497
1966,@1468094660371431426,1,eval,1,-2.800798,3.0594773
161,@1460555290059816964,1,eval,1,-1.4144175,1.6502583
2483,@1434105240589119493,0,eval,0,3.0701249,-3.2611146
1239,@1452526388330700800,0,eval,0,3.0562227,-3.2214887
2687,@1457599202909949954,0,eval,0,3.0115488,-3.2509394
441,@1414617484729065472,1,eval,0,2.7717898,-2.835594
3496,@1429839019656065032,0,eval,0,3.0671241,-3.262872
2315,@1482872171194052611,0,eval,0,2.8468254,-2.9324222
3197,@1450174182562533377,1,eval,1,-2.4454868,2.607961
283,@1440635013477769223,1,eval,1,-2.805986,3.0503275
2750,@1480853300853489670,0,eval,0,2.9992645,-3.1826153
250,@1425817747095572487,0,eval,0,2.810395,-2.936013
1357,@1458885966932885517,0,eval,0,3.0554388,-3.2508247
2821,@1433852608381427717,0,eval,0,3.0576146,-3.2279189
2320,@1446372677787156483,0,eval,0,3.0855556,-3.2862737
3084,@1445075761220702218,0,eval,0,2.013926,-2.066872
1318,@1425808616083185671,0,eval,0,3.061049,-3.2397623
2439,@1445336260306870280,0,eval,1,-2.6906211,2.912138
2390,@1410570059941097472,1,eval,1,-2.7848842,3.026389
3014,@1423281299054227457,0,test,0,3.039329,-3.2141392
1429,@1412129513522143232,0,test,0,3.05997,-3.273563
2295,@1446697510722957316,0,test,0,3.0490224,-3.241982
150,@1411068572856688641,0,test,0,3.0359087,-3.248367
2686,@1478223224395612161,0,test,0,3.0532596,-3.2192326
2428,@1451586661930790914,1,test,1,-2.8292677,3.075079
2103,@1462153661501493251,1,test,1,-2.7880647,3.0190637
1525,@1427166949977595911,1,test,0,2.8283694,-3.009377
264,@1418647071188422656,0,test,0,3.0356352,-3.2220316
304,@1483487706416091140,1,test,1,-2.8294141,3.0523355
238,@1411733397320392705,0,test,0,3.0781136,-3.261062
912,@1425834114351992837,0,test,0,3.0723145,-3.2787678
1316,@1444885375063842817,0,test,0,3.0776489,-3.2348258
3191,@1480268818228391936,0,test,0,3.0051303,-3.1757853
2709,@1476213545050198018,0,test,0,3.0657358,-3.2256
227,@1484069827807490048,0,test,1,-2.6986454,2.9203413
1311,@1422539493937086466,1,test,0,3.0625527,-3.2328093
494,@1436285159381291020,1,test,1,-2.8034933,3.0529063
1500,@1479233137867735046,1,test,1,-2.7338603,2.990186
1923,@1442608488090374144,0,test,0,3.0893478,-3.2678661
3208,@1446808385261817862,1,test,1,-2.806288,3.053716
3129,@1498440379489603587,0,test,0,2.949473,-3.0846856
1715,@1427735112813359113,0,test,0,3.058013,-3.231713
1117,@1467961752071688194,1,test,1,-2.7808468,3.0215647
3038,@1480901727008301060,0,test,0,3.067438,-3.2452605
3302,@1473822529802412035,1,test,1,-2.7994072,3.0584257
402,@1496489780322107397,0,test,0,3.0409558,-3.1684635
2596,@1431449604504145922,0,test,0,3.0562594,-3.2596471
460,@1419487306763837446,1,test,1,-2.8363588,3.064389
1590,@1415635905122115585,0,test,0,3.0682075,-3.2261822
970,@1425105690654355457,0,test,0,3.06654,-3.2470667
551,@1415660795346800642,0,test,0,3.0493162,-3.1780717
2631,@1427684101667139589,0,test,0,2.9636838,-3.1446579
2501,@1460495441280253954,1,test,0,2.9205868,-3.1337266
2753,@1482779826465697793,0,test,1,-2.672613,2.8739145
2355,@1424556026666356743,0,test,0,3.0362465,-3.2237537
287,@1472769796156633088,0,test,0,3.0738351,-3.246683
2735,@1453199208400371723,0,test,0,3.0626113,-3.2271438
309,@1441826531454578693,0,test,0,2.9926753,-3.1177723
2409,@1412513367051354120,0,test,0,3.066993,-3.2770169
567,@1488043228318167041,0,test,0,2.937002,-3.2126648
408,@1486896804201472002,0,test,0,2.97553,-3.1392348
1868,@1451752448083828739,1,test,1,-1.0933396,1.2606734
1258,@1481861152413941762,0,test,0,3.0858953,-3.275404
101,@1484937116807319554,0,test,0,3.0736547,-3.2593832
3289,@1447418893182676992,0,test,0,3.0618296,-3.2206223
3101,@1412217877482987524,0,test,0,3.0784867,-3.2461612
1444,@1421681745984843776,1,test,1,-2.4219306,2.7628763
2276,@1469754571807330304,0,test,0,3.098423,-3.284836
3412,@1435367744569024512,0,test,0,3.0695438,-3.274368
3286,@1423600944714027010,0,test,0,3.0111306,-3.1987622
3448,@1448843840564178966,1,test,0,3.0284235,-3.188421
1207,@1484352582134865929,0,test,0,3.0671375,-3.2436783
1154,@1472590067860492300,0,test,0,2.9279487,-3.1028974
708,@1435662327488069640,0,test,0,3.060823,-3.2354677
576,@1485774334664888323,0,test,0,3.0227003,-3.2215803
690,@1428024010915393540,1,test,1,-2.480001,2.718126
330,@1473675032413065224,0,test,0,3.0675528,-3.2380035
3179,@1440301190554607618,0,test,0,3.068563,-3.2401588
1025,@1434597065699569669,0,test,0,3.0500147,-3.213462
2621,@1456357588749086732,1,test,1,-2.8131576,3.0617783
2533,@1432393568878878723,0,test,0,3.0533147,-3.2221558
926,@1444679410834096137,0,test,0,2.950453,-3.1444097
1113,@1488192321560756226,0,test,0,3.0538418,-3.210585
3492,@1415040782503878657,0,test,0,3.0197606,-3.1890132
965,@1420952421900169219,0,test,0,3.0771942,-3.212842
2423,@1433161030495047685,0,test,0,3.0853555,-3.2890973
204,@1420406222365286400,0,test,0,3.085323,-3.279297
6,@1486854920049414147,1,test,0,2.832628,-3.006138
242,@1458455016025456651,1,test,1,-2.826411,3.0750182
1659,@1421196451825143808,0,test,0,2.868111,-3.0150316
3139,@1469234785151336450,1,test,1,-2.8060417,3.0256054
1795,@1435220959804497921,0,test,0,3.0782714,-3.2953222
773,@1430161117733654537,0,test,0,3.019336,-3.1882536
3469,@1416030865822470156,0,test,0,3.06909,-3.2322917
687,@1440420038775693319,1,test,1,-2.8141549,3.0675323
994,@1418220581678325770,0,test,0,3.0893438,-3.2764347
2905,@1423140931839033344,0,test,0,2.9563665,-3.1134617
2427,@1474103512879534081,1,test,1,-2.7839954,3.0380716
3385,@1422244960083054598,1,test,1,-2.7880325,3.0570087
3333,@1449204012872470529,0,test,0,3.0538495,-3.1960537
661,@1456605799854206978,0,test,0,2.9666498,-3.1552312
1414,@1464679600508731393,0,test,0,3.0894127,-3.271816
557,@1484188547112640521,0,test,0,3.074587,-3.2724755
3071,@1450104987455995908,0,test,0,3.0842855,-3.2862165
335,@1464078288972832769,0,test,0,3.0758584,-3.2465236
3241,@1473353052967084041,0,test,0,3.0850577,-3.2845933
3497,@1473139540500094981,0,test,0,2.9273484,-3.0457256
2432,@1431432524379590668,1,test,1,-0.6357021,0.8500709
1089,@1426357550312824837,0,test,0,3.0566528,-3.2435954
2065,@1419728127387848705,0,test,0,2.9955306,-3.1687052
411,@1414404476098650113,0,test,0,3.0657516,-3.2737017
2582,@1476953730998321162,0,test,0,3.0406213,-3.2342665
750,@1463222428340035617,1,test,0,1.78336,-1.9322997
210,@1422730342113284096,1,test,1,-2.8322804,3.0734398
2693,@1467899232786927617,0,test,0,3.0777342,-3.2814047
1189,@1436511062816223237,1,test,0,2.2805946,-2.2100418
3180,@1419002290099339267,0,test,0,3.0569475,-3.2287261
2535,@1446215053963845632,1,test,1,-2.8178039,3.072958
2449,@1418952524531478531,0,test,0,3.0695195,-3.2419615
2247,@1441699243303989249,0,test,0,3.038316,-3.2106464
1017,@1421995008903847940,0,test,0,3.0269306,-3.2159226
2566,@1457953280957419523,0,test,0,3.064649,-3.2114346
2956,@1432037830956437504,1,test,1,-2.786409,3.0488832
2109,@1472299402333237248,0,test,0,3.0536306,-3.2274582
2020,@1442989418047016961,0,test,0,3.0707414,-3.246847
1700,@1425124070836871168,1,test,1,-2.8372157,3.0785525
363,@1489262510557462535,0,test,0,3.08063,-3.232856
2842,@1426214225928671241,0,test,1,-2.4184587,2.6620882
